-6.23554936776593,-10.050079786520703,-0.06602934243788725
-5.995421611304273,-10.06599014123919,-0.06713379361328428
-5.746731615648684,-10.082717230213618,-0.06938210178219345
-5.4825928031403395,-10.100603008213703,-0.06935601557317234
-5.1956920844724355,-10.111763526454522,-0.06263337519472095
-4.89530427086678,-10.128050680519227,-0.06067191541055978
-4.5851574882648825,-10.147995883903555,-0.059728118820619826
-4.270771921445275,-10.166828022131208,-0.05802390480147119
-3.9480705814486368,-10.182997194626417,-0.055305765113319326
-3.6151712682045973,-10.196570711238966,-0.05067979045460517
-3.275453320651351,-10.201791372022036,-0.041956729060848026
-2.9310006111400417,-10.217521841891488,-0.04175160351510136
-2.579200998915743,-10.232544009163789,-0.04189443881584784
-2.2156811062130384,-10.247743062769745,-0.04144465530105015
-1.8484801624444598,-10.263376794460426,-0.04179250117920376
-1.4738804966246248,-10.281853833904417,-0.04256195843045108
-1.0950672627144213,-10.298885331659553,-0.04160466581004168
-0.7180147138438807,-10.316100403657222,-0.04111847848909723
-0.33364748287479357,-10.333330710082373,-0.040659428902931755
0.05880368869366086,-10.349741479648172,-0.0407504372607551
0.4578723692555838,-10.368380062582185,-0.0422068154652497
0.8614333035187294,-10.385037142277508,-0.041472283689851466
1.2702916954292383,-10.403242842016486,-0.0426760250708932
1.682154742207364,-10.423205182484189,-0.04470064935242664
2.1011114388423153,-10.444639606531222,-0.04663929927270033
2.525997043732231,-10.464900859091129,-0.04744189864336912
2.95519844973451,-10.486273077079398,-0.048701146060722
3.3929230684128533,-10.509501577935252,-0.051092817506247376
3.8378383625662607,-10.53453937772972,-0.05334385580580052
4.2900267696960555,-10.562222998948384,-0.056432131009639654
4.7531014363278254,-10.59177779906577,-0.05961093963255593
5.228342383865189,-10.610927531823869,-0.05270641733578048
5.708083537743838,-10.621239957336037,-0.044517365236279145
6.197134348358892,-10.631333722115226,-0.0351324942465291
6.6960994402822,-10.602322097428424,-0.005502835485474742
7.202984728180158,-10.58918519079166,0.0031971508522033805
7.716979005619847,-10.587118443326334,0.002618783079488725
8.232831423375293,-10.588349689826606,0.00011819995662410239
8.748942446001854,-10.589863735918556,-0.00015751451805561393
9.263250676367793,-10.589262951317101,0.0005612139259973807
