-4.1822,-20.9272,3.1348,0.0,0.0
-4.2834,-20.9265,3.1348,0.0,0.0
-4.3847,-20.9259,3.1349,0.0,0.0
-4.4861,-20.9252,3.1349,0.0,0.0
-4.5874,-20.9245,3.1349,0.0,0.0
-4.6887,-20.9238,3.1349,0.0,0.0
-4.7891,-20.9231,3.1349,0.0,0.0
-4.8915,-20.9224,3.1349,0.0,0.0
-4.9919,-20.9218,3.1349,0.0,0.0
-5.0944,-20.9211,3.1349,0.0,0.0
-5.1958,-20.9204,3.1349,0.0,0.0
-5.2973,-20.9197,3.1349,0.0,0.0
-5.3988,-20.919,3.135,0.0,0.0
-5.5003,-20.9184,3.135,0.0,0.0
-5.6018,-20.9177,3.135,0.0,0.0
-5.7033,-20.917,3.135,0.0,0.0
-5.8039,-20.9163,3.135,0.0,0.0
-5.9065,-20.9157,3.135,0.0,0.0
-6.008,-20.915,3.135,0.0,0.0
-6.1096,-20.9143,3.135,0.0,0.0
-6.2113,-20.9137,3.135,0.0,0.0
-6.3129,-20.913,3.135,0.0,0.0
-6.4145,-20.9123,3.1351,0.0,0.0
-6.5162,-20.9116,3.1351,0.0,0.0
-6.6178,-20.911,3.1351,0.0,0.0
-6.7205,-20.9103,3.1351,0.0,0.0
-6.8212,-20.9096,3.1351,0.0,0.0
-6.9219,-20.909,3.1351,0.0,0.0
-7.0246,-20.9083,3.1351,0.0,0.0
-7.1263,-20.9077,3.1351,0.0,0.0
-7.2281,-20.907,3.1351,0.0,0.0
-7.3298,-20.9063,3.1351,0.0,0.0
-7.4316,-20.9057,3.1351,0.0,0.0
-7.5333,-20.905,3.1352,0.0,0.0
-7.6351,-20.9043,3.1352,0.0,0.0
-7.7389,-20.9037,3.1352,0.0,0.0
-7.8886,-20.9027,3.1352,0.0,0.0
-7.9924,-20.902,3.1352,0.0,0.0
-8.0993,-20.9014,3.1352,0.0,0.0
-8.2449,-20.9004,3.1352,0.0,0.0
-8.3478,-20.8998,3.1352,0.0,0.0
-8.4506,-20.8991,3.1352,0.0,0.0
-8.6044,-20.8982,3.1353,0.0,0.0
-8.7551,-20.8984,3.1362,0.0,0.0
-8.857,-20.8984,3.1366,0.0,0.0
-8.9588,-20.8979,3.1366,0.0,0.0
-9.0596,-20.8971,3.1364,0.0,0.0
-9.1624,-20.8964,3.1363,0.0,0.0
-9.2643,-20.8957,3.1362,0.0,0.0
-9.3661,-20.8951,3.1362,0.0,0.0
-9.468,-20.8946,3.1362,0.0,0.0
-9.5698,-20.894,3.1362,0.0,0.0
-9.6849,-20.8934,3.1362,0.0,0.0
-9.8245,-20.8927,3.1362,0.0,0.0
-9.9264,-20.8921,3.1363,0.0,0.0
-10.0303,-20.8916,3.1363,0.0,0.0
-10.1312,-20.891,3.1363,0.0,0.0
-10.2321,-20.8905,3.1363,0.0,0.0
-10.338,-20.8899,3.1363,0.0,0.0
-10.4868,-20.8891,3.1363,0.0,0.0
-10.5999,-20.8885,3.1363,0.0,0.0
-10.7416,-20.8878,3.1363,0.0,0.0
-10.8435,-20.8873,3.1363,0.0,0.0
-10.9485,-20.8867,3.1364,0.0,0.0
-11.0983,-20.8859,3.1364,0.0,0.0
-11.2002,-20.8854,3.1364,0.0,0.0
-11.3011,-20.8848,3.1364,0.0,0.0
-11.4041,-20.8843,3.1364,0.0,0.0
-11.505,-20.8838,3.1364,0.0,0.0
-11.608,-20.8833,3.1364,0.0,0.0
-11.7099,-20.8827,3.1364,0.0,0.0
-11.8108,-20.8822,3.1364,0.0,0.0
-11.9138,-20.8817,3.1364,0.0,0.0
-12.0158,-20.8811,3.1364,0.0,0.0
-12.1177,-20.8806,3.1364,0.0,0.0
-12.2197,-20.8801,3.1364,0.0,0.0
-12.3217,-20.8795,3.1364,0.0,0.0
-12.4236,-20.879,3.1364,0.0,0.0
-12.5256,-20.8785,3.1364,0.0,0.0
-12.6276,-20.878,3.1364,0.0,0.0
-12.7306,-20.8774,3.1364,0.0,0.0
-12.8315,-20.8769,3.1364,0.0,0.0
-12.9335,-20.8764,3.1364,0.0,0.0
-13.0365,-20.8758,3.1364,0.0,0.0
-13.1375,-20.8753,3.1364,0.0,0.0
-13.2405,-20.8748,3.1364,0.0,0.0
-13.3414,-20.8743,3.1364,0.0,0.0
-13.4434,-20.8737,3.1364,0.0,0.0
-13.5454,-20.8732,3.1365,0.0,0.0
-13.6474,-20.8727,3.1365,0.0,0.0
-13.7494,-20.8722,3.1364,0.0,0.0
-13.8514,-20.8716,3.1364,0.0,0.0
-13.9544,-20.8711,3.1364,0.0,0.0
-14.0554,-20.8705,3.1364,0.0,0.0
-14.1574,-20.87,3.1364,0.0,0.0
-14.2594,-20.8695,3.1364,0.0,0.0
-14.3614,-20.869,3.1365,0.0,0.0
-14.4634,-20.8685,3.1365,0.0,0.0
-14.5664,-20.8679,3.1365,0.0,0.0
-14.6735,-20.8674,3.1365,0.0,0.0
-14.7745,-20.8669,3.1364,0.0,0.0
-14.9224,-20.8661,3.1364,0.0,0.0
-15.0233,-20.8655,3.1364,0.0,0.0
-15.1274,-20.865,3.1365,0.0,0.0
-15.2294,-20.8645,3.1365,0.0,0.0
-15.3314,-20.864,3.1365,0.0,0.0
-15.4334,-20.8635,3.1365,0.0,0.0
-15.5384,-20.8629,3.1365,0.0,0.0
-15.6873,-20.8622,3.1365,0.0,0.0
-15.7893,-20.8616,3.1365,0.0,0.0
-15.8913,-20.8611,3.1364,0.0,0.0
-15.9943,-20.8606,3.1365,0.0,0.0
-16.0953,-20.86,3.1365,0.0,0.0
-16.1973,-20.8595,3.1365,0.0,0.0
-16.2993,-20.859,3.1365,0.0,0.0
-16.4013,-20.8585,3.1365,0.0,0.0
-16.5033,-20.858,3.1365,0.0,0.0
-16.6053,-20.8574,3.1365,0.0,0.0
